time,asset,netValue
2012-12-24 00:00:00,1433825098.0,14.33825098
2012-12-25 00:00:00,1465077874.0,14.65077874
2012-12-26 00:00:00,1480624473.0,14.80624473
2012-12-27 00:00:00,1476107515.0,14.76107515
2012-12-28 00:00:00,1491383243.0,14.91383243
2012-12-31 00:00:00,1505648376.0,15.05648376
2013-01-04 00:00:00,1505300064.0,15.05300064
2013-01-07 00:00:00,1524996595.0,15.24996595
2013-01-08 00:00:00,1533157376.0,15.33157376
2013-01-09 00:00:00,1542467854.0,15.42467854
2013-01-10 00:00:00,1558971745.0,15.58971745
2013-01-11 00:00:00,1524844532.0,15.24844532
2013-01-14 00:00:00,1578392233.0,15.78392233
2013-01-15 00:00:00,1598877763.0,15.98877763
2013-01-16 00:00:00,1589448948.0,15.89448948
2013-01-17 00:00:00,1570531579.0,15.70531579
2013-01-18 00:00:00,1593677152.0,15.93677152
2013-01-21 00:00:00,1618945791.0,16.18945791
2013-01-22 00:00:00,1594033073.0,15.94033073
2013-01-23 00:00:00,1605006195.0,16.05006195
2013-01-24 00:00:00,1569709537.0,15.69709537
2013-01-25 00:00:00,1563354281.0,15.63354281
2013-01-28 00:00:00,1602850422.0,16.02850422
2013-01-29 00:00:00,1619777674.0,16.19777674
2013-01-30 00:00:00,1624605931.0,16.24605931
2013-01-31 00:00:00,1612657180.0,16.1265718
2013-02-01 00:00:00,1621257807.0,16.21257807
2013-02-04 00:00:00,1614629219.0,16.14629219
2013-02-05 00:00:00,1631609152.0,16.31609152
2013-02-06 00:00:00,1638432857.0,16.38432857
2013-02-07 00:00:00,1636757640.0,16.3675764
2013-02-08 00:00:00,1652626568.0,16.52626568
2013-02-18 00:00:00,1662788751.0,16.62788751
2013-02-19 00:00:00,1639043852.0,16.39043852
2013-02-20 00:00:00,1654196772.0,16.54196772
2013-02-21 00:00:00,1620390235.0,16.20390235
2013-02-22 00:00:00,1614714823.0,16.14714823
2013-02-25 00:00:00,1622743498.0,16.22743498
2013-02-26 00:00:00,1598223001.0,15.98223001
2013-02-27 00:00:00,1606685619.0,16.06685619
2013-02-28 00:00:00,1643833652.0,16.43833652
2013-03-01 00:00:00,1657131739.0,16.57131739
2013-03-04 00:00:00,1599514635.0,15.99514635
2013-03-05 00:00:00,1630637640.0,16.3063764
2013-03-06 00:00:00,1656795001.0,16.56795001
2013-03-07 00:00:00,1645015800.0,16.450158
2013-03-08 00:00:00,1636098941.0,16.36098941
2013-03-11 00:00:00,1633453122.0,16.33453122
2013-03-12 00:00:00,1599140660.0,15.9914066
